Account Link,Account profie picture,Account name,Mention tag,People opinion
https://twitter.com/danielmcho,https://pbs.twimg.com/profile_images/1539829157177196545/9G9F_xXZ_normal.jpg,Daniel Cho #BlackLivesMatter,@danielmcho,"Partner, father, son. Work in campaign finance"
https://twitter.com/AlextheGr34t,https://pbs.twimg.com/profile_images/1268272999851077633/vCgfdtSd_normal.jpg,Alex #BlackLivesMatter,@AlextheGr34t,Gamer | All around
https://twitter.com/MakeSomeRice,https://pbs.twimg.com/profile_images/1599108864095358976/GivsYen7_normal.jpg,Black Lives Matter,@MakeSomeRice,"husband, father, gamer"
https://twitter.com/hidinginahoodie,https://pbs.twimg.com/profile_images/1174136767039049728/zFmxp0rQ_normal.jpg,Harley #BlackLivesMatter Always,@hidinginahoodie,"Tattooed Introvert,"
https://twitter.com/LYL_BameNetwork,https://pbs.twimg.com/profile_images/905872751898001414/mWlJDHeN_normal.jpg,LYL Bame Network | BLACK LIVES MATTER,@LYL_BameNetwork,"'s BAME Network, empowering BAME members aged 14-27. 2019-20 BAME Officer:"
https://twitter.com/pgcd,https://pbs.twimg.com/profile_images/1090979831335014402/5pphu31__normal.jpg,pgcd #BlackLivesMatter,@pgcd,"I really hate nazis. Unfortunately, they're winning (except for Russia. Russia's losing).
Fuck elon. @pgcd@mastodon.online"
https://twitter.com/BLMfuk,https://pbs.twimg.com/profile_images/1271036553171632130/tzzgxpUg_normal.jpg,BlackLivesMatter Fukuoka,@BLMfuk,??????????????2020.06.21. 13:00 Tenjin Central park(??????:Tenjin chuou kouen)
https://twitter.com/BoosPhd,https://pbs.twimg.com/profile_images/1586439805860458496/RH0QDZ09_normal.jpg,"Dr. Markus Boos, MD PhD #BLACK LIVES MATTER",@BoosPhd,"Residency Program Director. Views = own, not advice. he/him/his. Take me or leave me, sweetie."
https://twitter.com/AlisonRoth14,https://pbs.twimg.com/profile_images/1526559213048188928/-1Qg5pdv_normal.jpg,"Alison Roth, PhD #BlackLivesMatter",@AlisonRoth14,Radiation and Environmental Health Program Coordinator at
https://twitter.com/Ras63H,https://pbs.twimg.com/profile_images/1540604616596914177/eGfevDXf_normal.jpg,Helen Erasmus #BlackLivesMatter #SaveOurNHS,@Ras63H,"Midwife. Marxist, Passionate supporter of the NHS. All views my own."
https://twitter.com/havehstyles,https://pbs.twimg.com/profile_images/1266900938792611840/I1wfoKDe_normal.jpg,#BlackLivesMatter,@havehstyles,?
https://twitter.com/ggnewed,https://pbs.twimg.com/profile_images/1462886140986417156/xumKXydi_normal.jpg,Ash #BlackLivesMatter,@ggnewed,"Libraries (inc CILIP LGBTQ+ Network Committee), digital creativity, synthpop & game making. TBQ gender wiggler wobbler. They/them. 1980's fan."
https://twitter.com/JasonLovesAri,https://pbs.twimg.com/profile_images/1266061786874294272/O61iC_T0_normal.jpg,Jason hates scum cops #BlackLivesMatter ¦Rich era,@JasonLovesAri,"I Dismiss Them All, No Offense, Yeah I Stanning Ari Since 2014  I Multi-stan"
https://twitter.com/93_niallxhoran,https://pbs.twimg.com/profile_images/796483265632866304/WRdpfDrX_normal.jpg,Nowshin | #BlackLivesMatter,@93_niallxhoran,"For your eyes only, I'll show you my heart"
https://twitter.com/LGBTQRetweeter,https://pbs.twimg.com/profile_images/1180649334922207241/glSaE-k3_normal.jpg,LGBTQ+ Retweeter #BlackLivesMatter,@LGBTQRetweeter,Twitter bot here to do what the name suggests: RT
https://twitter.com/Dee_wh0,https://pbs.twimg.com/profile_images/1429651941353824259/3p7pJbcs_normal.jpg,BlackLivesMatter,@Dee_wh0,Adulting 24/5
https://twitter.com/PerryNiko311,https://pbs.twimg.com/profile_images/1597427035529482241/Nu0Lffka_normal.jpg,Nikolas Perry Good #BlackLivesMatter,@PerryNiko311,"You are Braver than you believe, Stronger than you seem, and Smarter than you think 
Be Here Now
 Followed by"
https://twitter.com/leslie42363,https://pbs.twimg.com/profile_images/1769109075/twitter_normal.jpg,Black Lives Matter,@leslie42363,"Dog lover, rescue and adoption advocate, guardian to my scared-y pup. Musician, tree-hugger, book-lover, geek. She/her/hers."
https://twitter.com/Kristy73815771,https://pbs.twimg.com/profile_images/1230818525419204608/zDYibfMg_normal.jpg,Kristy on hiatus #BlackLivesMatter,@Kristy73815771,", linguistics student; so called Australia; disability rights; ace/aro; pronouns: I don't mind."
https://twitter.com/Wizard8891,https://pbs.twimg.com/profile_images/1376743748072259584/lEsyUvsP_normal.jpg,Julian of Wakanda #BlackLivesMatter,@Wizard8891,"My interests are reading about history, SF & F, comics, and politics. I'm an unapologetic blerd & introvert."
https://twitter.com/rowyn,https://pbs.twimg.com/profile_images/1179008769050599425/lQfIBEU5_normal.jpg,Rowyn #BlackLivesMatter,@rowyn,she/her
https://twitter.com/MITCovidRelief,https://pbs.twimg.com/profile_images/1254492450900578305/T7IWoSgS_normal.jpg,#BlackLivesMatter MIT COVID Relief,@MITCovidRelief,A coalition of MIT graduate students and community allies calling for equitable COVID-19 relief measures. See our open letter here:
https://twitter.com/BoosPhd,https://pbs.twimg.com/profile_images/1586439805860458496/RH0QDZ09_normal.jpg,"Dr. Markus Boos, MD PhD #BLACK LIVES MATTER",@BoosPhd,"Residency Program Director. Views = own, not advice. he/him/his. Take me or leave me, sweetie."
https://twitter.com/AlisonRoth14,https://pbs.twimg.com/profile_images/1526559213048188928/-1Qg5pdv_normal.jpg,"Alison Roth, PhD #BlackLivesMatter",@AlisonRoth14,Radiation and Environmental Health Program Coordinator at
https://twitter.com/Ras63H,https://pbs.twimg.com/profile_images/1540604616596914177/eGfevDXf_normal.jpg,Helen Erasmus #BlackLivesMatter #SaveOurNHS,@Ras63H,"Midwife. Marxist, Passionate supporter of the NHS. All views my own."
https://twitter.com/havehstyles,https://pbs.twimg.com/profile_images/1266900938792611840/I1wfoKDe_normal.jpg,#BlackLivesMatter,@havehstyles,?
https://twitter.com/ggnewed,https://pbs.twimg.com/profile_images/1462886140986417156/xumKXydi_normal.jpg,Ash #BlackLivesMatter,@ggnewed,"Libraries (inc CILIP LGBTQ+ Network Committee), digital creativity, synthpop & game making. TBQ gender wiggler wobbler. They/them. 1980's fan."
https://twitter.com/JasonLovesAri,https://pbs.twimg.com/profile_images/1266061786874294272/O61iC_T0_normal.jpg,Jason hates scum cops #BlackLivesMatter ¦Rich era,@JasonLovesAri,"I Dismiss Them All, No Offense, Yeah I Stanning Ari Since 2014  I Multi-stan"
https://twitter.com/93_niallxhoran,https://pbs.twimg.com/profile_images/796483265632866304/WRdpfDrX_normal.jpg,Nowshin | #BlackLivesMatter,@93_niallxhoran,"For your eyes only, I'll show you my heart"
https://twitter.com/LGBTQRetweeter,https://pbs.twimg.com/profile_images/1180649334922207241/glSaE-k3_normal.jpg,LGBTQ+ Retweeter #BlackLivesMatter,@LGBTQRetweeter,Twitter bot here to do what the name suggests: RT
https://twitter.com/Dee_wh0,https://pbs.twimg.com/profile_images/1429651941353824259/3p7pJbcs_normal.jpg,BlackLivesMatter,@Dee_wh0,Adulting 24/5
https://twitter.com/PerryNiko311,https://pbs.twimg.com/profile_images/1597427035529482241/Nu0Lffka_normal.jpg,Nikolas Perry Good #BlackLivesMatter,@PerryNiko311,"You are Braver than you believe, Stronger than you seem, and Smarter than you think 
Be Here Now
 Followed by"
https://twitter.com/leslie42363,https://pbs.twimg.com/profile_images/1769109075/twitter_normal.jpg,Black Lives Matter,@leslie42363,"Dog lover, rescue and adoption advocate, guardian to my scared-y pup. Musician, tree-hugger, book-lover, geek. She/her/hers."
https://twitter.com/Kristy73815771,https://pbs.twimg.com/profile_images/1230818525419204608/zDYibfMg_normal.jpg,Kristy on hiatus #BlackLivesMatter,@Kristy73815771,", linguistics student; so called Australia; disability rights; ace/aro; pronouns: I don't mind."
https://twitter.com/Wizard8891,https://pbs.twimg.com/profile_images/1376743748072259584/lEsyUvsP_normal.jpg,Julian of Wakanda #BlackLivesMatter,@Wizard8891,"My interests are reading about history, SF & F, comics, and politics. I'm an unapologetic blerd & introvert."
https://twitter.com/rowyn,https://pbs.twimg.com/profile_images/1179008769050599425/lQfIBEU5_normal.jpg,Rowyn #BlackLivesMatter,@rowyn,she/her
https://twitter.com/MITCovidRelief,https://pbs.twimg.com/profile_images/1254492450900578305/T7IWoSgS_normal.jpg,#BlackLivesMatter MIT COVID Relief,@MITCovidRelief,A coalition of MIT graduate students and community allies calling for equitable COVID-19 relief measures. See our open letter here:
https://twitter.com/WantonNerd,https://pbs.twimg.com/profile_images/1270807550624256002/oA7VqqN0_normal.jpg,Wanton Nerd #BlackLivesMatter #PRIDE,@WantonNerd,"Affliate Twitch Streamer|Content Creator|Final Fantasy XIV|MMOs/RPGs|Music(Vocalist)

Come join the network and become a mo'sketeer today. Cheers! 8-3"
https://twitter.com/rebecca_justice,https://pbs.twimg.com/profile_images/699800482768941058/0V3slji4_normal.jpg,Rebecca #BlackLivesMatter,@rebecca_justice,Unapologetically progressive.Believing in the power of change. Saying yes to life.
https://twitter.com/RbYeets,https://pbs.twimg.com/profile_images/1367351313948942344/gxJNH4XX_normal.jpg,RB Yeets BlackLivesMatter,@RbYeets,infinitesimal attempted murderer
https://twitter.com/itslowbo,https://pbs.twimg.com/profile_images/1341585445080068096/-rMGxk_1_normal.jpg,Lowbo | Black Lives Matter,@itslowbo,Game designer on *REDACTED* at Riot Games. Formerly LoL game modes. Games/politics/philosophy/music/cats/memes. RPG enthusiast. ???????(???)?He/him.
https://twitter.com/solarastrofarid,https://pbs.twimg.com/profile_images/1273783689625972737/BSeYa3kF_normal.jpg,Dr.Farid.#BlackLivesMatter.BlackinAstro,@solarastrofarid,Solar physicist. Post-doc. Single Mom. Master of the Universe. Hater of Bullshit.
https://twitter.com/_n_ia,https://pbs.twimg.com/profile_images/1327332863537262593/t6HskF_7_normal.jpg,nia,@_n_ia,XI Model Management - musician - vegan - Instagram:
https://twitter.com/bubblegumavenue,https://pbs.twimg.com/profile_images/1578316005809455104/-EnNCjd-_normal.jpg,Sachin/BLACK LIVES MATTER,@bubblegumavenue,"I got the beauty, got the brains, got the power, hold the reins I should be motherfucking crazy"
https://twitter.com/EdisonFoxArt,https://pbs.twimg.com/profile_images/1595980132648472576/Mro8E4JG_normal.jpg,EdisonFox -- Black Lives Matter!,@EdisonFoxArt,"Freelance animator and 3D artist, form. at Disney.
Taking some time to learn 2D! pfp by"
https://twitter.com/jillycp,https://pbs.twimg.com/profile_images/1307502540070825984/7P6UY7E5_normal.jpg,Jill P,@jillycp,"Lover of all animals, big and small.. ok, mostly small"
https://twitter.com/cIeanIive,https://pbs.twimg.com/profile_images/1138270036705959936/XP2ibKlR_normal.png,eliana - black lives matter,@cIeanIive,mosaic broken hearts
https://twitter.com/TLEVmedia,https://pbs.twimg.com/profile_images/1455140202855403521/U4GPa49X_normal.jpg,TLEV Media #BlackLivesMatter,@TLEVmedia,"Official Twitter of TLEV Media: your one-stop media/news outlet for theme parks, movies, conventions, and more!"
https://twitter.com/jcarvajal6_,https://pbs.twimg.com/profile_images/1465535671842611200/KDcyjxLx_normal.jpg,"?az???,. #BlackLivesMatter",@jcarvajal6_,"Sometimes you have to take matters into your own hands, and fly.|Justin followed 11/10/14|idk what else to put here so erm...is it hi or hey?;) Bisexual"
https://twitter.com/MaggieShiorghra,https://pbs.twimg.com/profile_images/1165320585083334659/RyYGsX8k_normal.jpg,Maggie #BlackLivesMatter#TransRightsAreHumanRights,@MaggieShiorghra,Open minded#environmentalist#introvert#vegan#spiritual#cis het she/her#Scorpio 2 Nov#We are who we are#Accept/Respect/Love
https://twitter.com/djgray1,https://pbs.twimg.com/profile_images/1299907582518321157/hJ7AO7AH_normal.jpg,Daniel J Gray #BlackLivesMatter,@djgray1,"Managing Director, College & Career"
https://twitter.com/natty316,https://pbs.twimg.com/profile_images/1629552252149985281/Ht8-zWZ0_normal.jpg,#BlackLivesMatter,@natty316,
https://twitter.com/Dentategyro1,https://pbs.twimg.com/profile_images/890267481536856065/EFdxVaY6_normal.jpg,Black Lives Matter!!,@Dentategyro1,
https://twitter.com/b2j135,https://pbs.twimg.com/profile_images/1455073814505787395/_vCpTw_M_normal.png,b2j135-#BlackLivesMatter #StopAsianHate,@b2j135,Chaotic content creator whose horny on main BY CHOICE!
https://twitter.com/conorgil,https://pbs.twimg.com/profile_images/953370496845959168/n7PUbbVA_normal.jpg,Black Lives Matter,@conorgil,he/him. Usable security & privacy engineer
https://twitter.com/giselles_life,https://pbs.twimg.com/profile_images/1328073850739970049/cQpM7tC6_normal.jpg,giselle,@giselles_life,beyoncé stan | black lives matter
https://twitter.com/buwygfyuh,https://pbs.twimg.com/profile_images/1301255502723198977/b_Pmo6c9_normal.jpg,h,@buwygfyuh,June 22 2018
https://twitter.com/ZinHHT,https://pbs.twimg.com/profile_images/1476626521116708867/dsgm5MRR_normal.jpg,Zin #BlackLivesMatter,@ZinHHT,He/Him || World Record Holding Speedrunner || Music Lover
https://twitter.com/fo_to,https://pbs.twimg.com/profile_images/753238976203456512/mfaGSnJA_normal.jpg,James Calder #BlackLivesMatter,@fo_to,Recovering perfectionist. Semi-professional quiddler.
https://twitter.com/sufsters,https://pbs.twimg.com/profile_images/948439709495119872/gW0C92ZY_normal.jpg,Sufyan Abbasi #BlackLivesMatter,@sufsters,Web Dev. CS + Physics. Human | He/Him |
https://twitter.com/bethd803,https://pbs.twimg.com/profile_images/708659731175493632/aM06Q37P_normal.jpg,beth #BlackLivesMatter,@bethd803,|| Platform Advocate/Software Engineer || queer
https://twitter.com/wasupbuttercup,https://pbs.twimg.com/profile_images/478915010790297601/axwHWV0D_normal.jpeg,BLACK LIVES MATTER. (Christina),@wasupbuttercup,Middle-aged white lady trying to make healthcare more accessible and equitable.
https://twitter.com/TitanSteelXXX,https://pbs.twimg.com/profile_images/1237039244633354241/zilp7w5q_normal.jpg,Black Lives Matter,@TitanSteelXXX,6'5 270lb and growing gay amateur bodybuilder. Watch my journey into becoming a muscle god. 18+ only. Help me grow:
https://twitter.com/tyrathetaurus,https://pbs.twimg.com/profile_images/1606700151745101824/nODg-1UU_normal.jpg,black lives matter,@tyrathetaurus,i promise that i hate me more than you do.
https://twitter.com/BLMNashua,https://pbs.twimg.com/profile_images/1317557473084145670/xtr-E_KD_normal.jpg,Black Lives Matter Nashua,@BLMNashua,Official account for
https://twitter.com/Pampage95Page,https://pbs.twimg.com/profile_images/625305523106279424/pF_K-nSa_normal.jpg,Pam #FeeAssange #BlackLivesMatter#FreePalestine,@Pampage95Page,
https://twitter.com/Clandesdyne,https://pbs.twimg.com/profile_images/932834659091828736/0gMDzWfw_normal.jpg,Clandesdyne Press #BlackLivesMatter,@Clandesdyne,"is a subsidiary division of the digital media publishing agency,"
https://twitter.com/LadyElimere,https://pbs.twimg.com/profile_images/1321518135837536256/MVFL1feK_normal.jpg,Lady Elimere #BlackLivesMatter,@LadyElimere,"{She/Her Single Autistic Lesbian}
Mostly fandom rambling but I'll be using my cis white privilege to make sure I promote BLM/Trans voices."
https://twitter.com/cjpatoilo,https://pbs.twimg.com/profile_images/1336430883637751818/crfQ0TpM_normal.jpg,CJ Patoilo #BlackLivesMatter,@cjpatoilo,Life Hacker based in Brazil. Speaker and Engineer of things. Creator of
https://twitter.com/bernnectar,https://pbs.twimg.com/profile_images/897611885540986884/-Mz-Db8Z_normal.jpg,BLACK LIVES MATTER,@bernnectar,Bassheads supporting
https://twitter.com/MultiverseCon,https://pbs.twimg.com/profile_images/1321924487332433921/kYnJgdNa_normal.png,MultiverseCon V 2023! | BLACK LIVES MATTER,@MultiverseCon,"Official Twitter of the Multiverse Science Fiction & Fantasy Convention. Year 5 arriving October 20-22, 2023 in Atlanta!"
https://twitter.com/djadorablue,https://pbs.twimg.com/profile_images/1273519824690311168/3tD-esXY_normal.jpg,black lives matter @ birbday bash 12/14,@djadorablue,"Holly Blue aka Adora Blue, she/her, protests, dj+produce+mc+sing+memes+activism, raves. trans!! board"
https://twitter.com/eiftu,https://pbs.twimg.com/profile_images/1267225993640624128/00BMTn9a_normal.jpg,Eiftu #BlackLivesMatter,@eiftu,•
https://twitter.com/QueenTiye,https://pbs.twimg.com/profile_images/1351903319757910019/Ao6cwhyi_normal.jpg,QueenTiye,@QueenTiye,"Baha'i, mother, wife, She/her/hers, Race Unity Worker."
https://twitter.com/smallspades,https://pbs.twimg.com/profile_images/1580703780001222656/JeTcInkO_normal.jpg,"Tasha: Black lives matter, wear a",@smallspades,She/they
https://twitter.com/EnGee16,https://pbs.twimg.com/profile_images/1526261947796160512/Zcfgk8FS_normal.jpg,"Black Lives Matter,",@EnGee16,I do not give Jahna Sebastian permission to use or display any content from my social media accounts.
https://twitter.com/DylanWeatherly,https://pbs.twimg.com/profile_images/1435015181768216581/B7-oKZeP_normal.jpg,Black Lives Matter / dylan,@DylanWeatherly,UALR 22 | support people |
https://twitter.com/nairobisavanna,https://pbs.twimg.com/profile_images/1505440263174438919/ANN0u6hX_normal.jpg,BLACK LIVES MATTER!,@nairobisavanna,out of sight out of mind
https://twitter.com/iloabn,https://pbs.twimg.com/profile_images/787398422663950337/sTKv_XWf_normal.jpg,No longer used | Fabian | #BlackLivesMatter,@iloabn,No longer active on Twitter. they*/him
